tract_fips,beta,p
36047020500,2.3232951717272283,0.0032151911334465486
36047020600,2.3232951717272283,0.0032151911334465486
36047020700,2.3232951717272283,0.0032151911334465486
36047020800,2.3232951717272283,0.0032151911334465486
36047021000,2.3232951717272283,0.0032151911334465486
36047021100,2.3232951717272283,0.0032151911334465486
36047021200,2.3232951717272283,0.0032151911334465486
36047021300,2.3232951717272283,0.0032151911334465486
36047021400,2.3232951717272283,0.0032151911334465486
36047021500,2.3232951717272283,0.0032151911334465486
36047021600,2.3232951717272283,0.0032151911334465486
36047021700,2.3232951717272283,0.0032151911334465486
36047021800,2.3232951717272283,0.0032151911334465486
36047021900,2.3232951717272283,0.0032151911334465486
36047022000,2.3232951717272283,0.0032151911334465486
36047022100,2.3232951717272283,0.0032151911334465486
36047022200,2.3232951717272283,0.0032151911334465486
36047022400,2.3232951717272283,0.0032151911334465486
36047022600,2.3232951717272283,0.0032151911334465486
36047022700,2.3232951717272283,0.0032151911334465486
36047022800,2.3232951717272283,0.0032151911334465486
36047022900,2.3232951717272283,0.0032151911334465486
36047023000,2.3232951717272283,0.0032151911334465486
36047023100,2.3232951717272283,0.0032151911334465486
36047023200,2.3232951717272283,0.0032151911334465486
36047023300,2.3232951717272283,0.0032151911334465486
36047023400,2.3232951717272283,0.0032151911334465486
36047023500,2.3232951717272283,0.0032151911334465486
36047023600,2.3232951717272283,0.0032151911334465486
36047023800,2.3232951717272283,0.0032151911334465486
36047024000,2.3232951717272283,0.0032151911334465486
36047024100,2.3232951717272283,0.0032151911334465486
36047024200,2.3232951717272283,0.0032151911334465486
36047024300,2.3232951717272283,0.0032151911334465486
36047024400,2.3232951717272283,0.0032151911334465486
36047024500,2.3232951717272283,0.0032151911334465486
36047024600,2.3232951717272283,0.0032151911334465486
36047024700,2.3232951717272283,0.0032151911334465486
36047024800,2.3232951717272283,0.0032151911334465486
36047024900,2.3232951717272283,0.0032151911334465486
36047025000,2.3232951717272283,0.0032151911334465486
36047025100,2.3232951717272283,0.0032151911334465486
36047025200,2.3232951717272283,0.0032151911334465486
36047025300,2.3232951717272283,0.0032151911334465486
36047025400,2.3232951717272283,0.0032151911334465486
36047025500,2.3232951717272283,0.0032151911334465486
36047025600,2.3232951717272283,0.0032151911334465486
36047025700,2.3232951717272283,0.0032151911334465486
36047025800,2.3232951717272283,0.0032151911334465486
36047025901,2.3232951717272283,0.0032151911334465486
36047025902,2.3232951717272283,0.0032151911334465486
36047026000,2.3232951717272283,0.0032151911334465486
36047026100,2.3232951717272283,0.0032151911334465486
36047026200,2.3232951717272283,0.0032151911334465486
36047026300,2.3232951717272283,0.0032151911334465486
36047026400,2.3232951717272283,0.0032151911334465486
36047026500,2.3232951717272283,0.0032151911334465486
36047026600,2.3232951717272283,0.0032151911334465486
36047026700,2.3232951717272283,0.0032151911334465486
36047026800,2.3232951717272283,0.0032151911334465486
36047026900,2.3232951717272283,0.0032151911334465486
36047027000,2.3232951717272283,0.0032151911334465486
36047027100,2.3232951717272283,0.0032151911334465486
36047027200,2.3232951717272283,0.0032151911334465486
36047027300,2.3232951717272283,0.0032151911334465486
36047027400,2.3232951717272283,0.0032151911334465486
36047027500,2.3232951717272283,0.0032151911334465486
36047027600,2.3232951717272283,0.0032151911334465486
36047027700,2.3232951717272283,0.0032151911334465486
36047027800,2.3232951717272283,0.0032151911334465486
36047027900,2.3232951717272283,0.0032151911334465486
36047028000,2.3232951717272283,0.0032151911334465486
36047028100,2.3232951717272283,0.0032151911334465486
36047028200,2.3232951717272283,0.0032151911334465486
36047028300,2.3232951717272283,0.0032151911334465486
36047028400,2.3232951717272283,0.0032151911334465486
36047028501,2.3232951717272283,0.0032151911334465486
36047028502,2.3232951717272283,0.0032151911334465486
36047028600,2.3232951717272283,0.0032151911334465486
36047028700,2.3232951717272283,0.0032151911334465486
36047028800,2.3232951717272283,0.0032151911334465486
